  63    0.461774E+00    0.447934E+00    0.173730E-01    0.181454E-01    0.282366E+00    0.512363E-02    0.272181E-01   -0.166742E-02    0.186334E+03
  64    0.491219E+00    0.476497E+00    0.190498E-01    0.179647E-01    0.250735E+00    0.450438E-02    0.269471E-01   -0.175780E-02    0.198730E+03
  65    0.522542E+00    0.506880E+00    0.208354E-01    0.177565E-01    0.221813E+00    0.393862E-02    0.266348E-01   -0.185027E-02    0.212524E+03
  66    0.555861E+00    0.539201E+00    0.227297E-01    0.175214E-01    0.195475E+00    0.342499E-02    0.262821E-01   -0.194471E-02    0.227903E+03
  67    0.591306E+00    0.573584E+00    0.247313E-01    0.172600E-01    0.171593E+00    0.296169E-02    0.258901E-01   -0.204100E-02    0.245081E+03
  68    0.629010E+00    0.610158E+00    0.268379E-01    0.169735E-01    0.150029E+00    0.254652E-02    0.254602E-01   -0.213907E-02    0.264306E+03
  69    0.669119E+00    0.649065E+00    0.290462E-01    0.166629E-01    0.130647E+00    0.217695E-02    0.249943E-01   -0.223867E-02    0.285862E+03
  70    0.711785E+00    0.690452E+00    0.313515E-01    0.163295E-01    0.113302E+00    0.185017E-02    0.244943E-01   -0.233985E-02    0.310080E+03
  71    0.757172E+00    0.734479E+00    0.337481E-01    0.159750E-01    0.978532E-01    0.156321E-02    0.239625E-01   -0.244230E-02    0.337343E+03
  72    0.805453E+00    0.781313E+00    0.362293E-01    0.156009E-01    0.841570E-01    0.131293E-02    0.234014E-01   -0.254604E-02    0.368095E+03
  73    0.856813E+00    0.831133E+00    0.387871E-01    0.152091E-01    0.720722E-01    0.109615E-02    0.228136E-01   -0.265448E-02    0.402851E+03
  74    0.911447E+00    0.884130E+00    0.414127E-01    0.148014E-01    0.614605E-01    0.909699E-03    0.222021E-01   -0.275350E-02    0.442213E+03
  75    0.969566E+00    0.940506E+00    0.440965E-01    0.143798E-01    0.521873E-01    0.750441E-03    0.215697E-01   -0.286302E-02    0.486880E+03
  76    0.103139E+01    0.100048E+01    0.468278E-01    0.139463E-01    0.441234E-01    0.615360E-03    0.209195E-01   -0.297009E-02    0.537669E+03
  77    0.109716E+01    0.106427E+01    0.495958E-01    0.135032E-01    0.371457E-01    0.501584E-03    0.202547E-01   -0.307762E-02    0.595536E+03
  78    0.116712E+01    0.113214E+01    0.523888E-01    0.130523E-01    0.311375E-01    0.406417E-03    0.195785E-01   -0.318541E-02    0.661598E+03
  79    0.124154E+01    0.120433E+01    0.551950E-01    0.125960E-01    0.259897E-01    0.327364E-03    0.188939E-01   -0.329334E-02    0.737165E+03
  80    0.132070E+01    0.128112E+01    0.580025E-01    0.121361E-01    0.216007E-01    0.262147E-03    0.182041E-01   -0.340127E-02    0.823773E+03
  81    0.140492E+01    0.136281E+01    0.607995E-01    0.116747E-01    0.178771E-01    0.208709E-03    0.175120E-01   -0.350899E-02    0.923229E+03
  82    0.149450E+01    0.144971E+01    0.635744E-01    0.112137E-01    0.147334E-01    0.165217E-03    0.168206E-01   -0.361641E-02    0.103766E+04
  83    0.158980E+01    0.154215E+01    0.663158E-01    0.107550E-01    0.120923E-01    0.130053E-03    0.161325E-01   -0.372333E-02    0.116956E+04
  84    0.169117E+01    0.164049E+01    0.690131E-01    0.103003E-01    0.988395E-02    0.101807E-03    0.154504E-01   -0.383227E-02    0.132188E+04
  85    0.179901E+01    0.174509E+01    0.716564E-01    0.985109E-02    0.804632E-02    0.792651E-04    0.147766E-01   -0.393307E-02    0.149809E+04
  86    0.191372E+01    0.185637E+01    0.742364E-01    0.940893E-02    0.652432E-02    0.613868E-04    0.141134E-01   -0.403995E-02    0.170233E+04
  87    0.203575E+01    0.197474E+01    0.767448E-01    0.897511E-02    0.526956E-02    0.472949E-04    0.134627E-01   -0.414362E-02    0.193943E+04
  88    0.216556E+01    0.210066E+01    0.791742E-01    0.855079E-02    0.423982E-02    0.362538E-04    0.128262E-01   -0.424615E-02    0.221515E+04
  89    0.230365E+01    0.223460E+01    0.815183E-01    0.813702E-02    0.339852E-02    0.276538E-04    0.122055E-01   -0.434742E-02    0.253631E+04
  90    0.245054E+01    0.237709E+01    0.837718E-01    0.773466E-02    0.271417E-02    0.209932E-04    0.116020E-01   -0.444734E-02    0.291099E+04
  91    0.260680E+01    0.252867E+01    0.859305E-01    0.734445E-02    0.215987E-02    0.158631E-04    0.110167E-01   -0.454578E-02    0.334878E+04
  92    0.277302E+01    0.268991E+01    0.879912E-01    0.696699E-02    0.171279E-02    0.119330E-04    0.104505E-01   -0.464268E-02    0.386106E+04
  93    0.294984E+01    0.286143E+01    0.899516E-01    0.660272E-02    0.135364E-02    0.893770E-05    0.990409E-02   -0.473790E-02    0.446136E+04
  94    0.313794E+01    0.304389E+01    0.918104E-01    0.625200E-02    0.106628E-02    0.666636E-05    0.937801E-02   -0.483141E-02    0.516578E+04
