           1  -4.0000000000000000        1.9999999999999996E-003   2.6972345612735653       0.92341135098814098     
           2  -3.9798994974874371        2.0947417959188992E-003   2.6770519352199424       0.90322872493451833     
           3  -3.9597989949748742        2.1939715957847677E-003   2.6568654272246977       0.88304221693927343     
           4  -3.9396984924623117        2.2979020003746171E-003   2.6366748542022962       0.86285164391687197     
           5  -3.9195979899497488        2.4067556815551786E-003   2.6164800244721316       0.84265681418670735     
           6  -3.8994974874371859        2.5207658593594546E-003   2.5962807373588834       0.82245752707345909     
           7  -3.8793969849246230        2.6401768016628357E-003   2.5760767827746602       0.80225357248923623     
           8  -3.8592964824120601        2.7652443475293127E-003   2.5558679407821447       0.78204473049672074     
           9  -3.8391959798994977        2.8962364553490657E-003   2.5356539811379091       0.76183077085248496     
          10  -3.8190954773869348        3.0334337769418445E-003   2.5154346628150477       0.74161145252962379     
          11  -3.7989949748743719        3.1771302588561052E-003   2.4952097335042418       0.72138652321881769     
          12  -3.7788944723618090        3.3276337721522579E-003   2.4749789290923250       0.70115571880690075     
          13  -3.7587939698492461        3.4852667720193012E-003   2.4547419731173981       0.68091876283197394     
          14  -3.7386934673366836        3.6503669886380845E-003   2.4344985761995064       0.66067536591408238     
          15  -3.7185929648241207        3.8232881507714034E-003   2.4142484354458396       0.64042522516041522     
          16  -3.6984924623115578        4.0044007436311688E-003   2.3939912338294032       0.62016802354397904     
          17  -3.6783919597989949        4.1940928026464649E-003   2.3737266395400543       0.59990342925463003     
          18  -3.6582914572864320        4.3927707448330935E-003   2.3534543053067627       0.57963109502133880     
          19  -3.6381909547738696        4.6008602395458337E-003   2.3331738676899270       0.55935065740450285     
          20  -3.6180904522613067        4.8188071204790482E-003   2.3128849463425212       0.53906173605709717     
          21  -3.5979899497487438        5.0470783408695322E-003   2.2925871432388365       0.51876393295341250     
          22  -3.5778894472361809        5.2861629739482108E-003   2.2722800418695082       0.49845683158408394     
          23  -3.5577889447236180        5.5365732607841325E-003   2.2519632064015096       0.47813999611608526     
          24  -3.5376884422110555        5.7988457077657492E-003   2.2316361808017469       0.45781297051632264     
